,part_number,class,descrip,descrip2,cost,onhand,onorder,master_list,custno,revision,aql,syscom,physical,oldcost,owner
1660,4e438f71f55d,,"2-56 X 3/8 SLOTTED RD HD MS, 18-8",,0,0,0,,,,0,,,0,A
1661,4.87371E+11,,"2-56 X 3/8 SLOTTED PAN HD MS, 18-8",,0,0,0,,,,0,,,0,A
1662,d73d59792e03,,"2-56 X 3/8 SLOTTED PAN MS, BRASS",,0,0,0,,,,0,,,0,A
1663,cd0c4c6d4779,,"2-56 X 3/8 SLOTTED BINDING HD MS, 18-8",,0,0,0,,,,0,,N,0,A
1664,2c6e5ec979f3,,"2-56 X 3/8 SLOTTED FILLISTER HD MS, 18-8",,0.009,0,0,,,,0,,N,0,A
1665,7fa6a178dfcd,,"2-56 X 3/8 PHIL FLAT HD MS, ZINC",,0,0,0,,,,0,,,0,A
1666,9ba4b1c0b0df,,"2-56 X 3/8 PHIL FLAT HD MS, 18-8",,0,0,0,,,,0,,N,0,A
1667,62a6fd1f61c5,,"2-56 X 3/8 PHIL FLAT HD MS, 18-8",(MS51959-5),0.1,108,0,Y,13702,LR,4,,N,0,A
1668,abeda4b647aa,,"2-56 X 3/8 PHIL FHMS, 18-8          W/DRI-LOC 203",(MS51959-5)           (1000/BAG),0,0,0,,,,0,,,0,A
1669,b1634dcc6807,,"2-56 X 3/8 PHIL FHMS, 18-8          W/DRI-LOC 203",(MS51959-5),0,0,0,,,,0,,,0,A
1670,f98728374a3b,,"2-56 X 3/8 PHIL RD HD MS, 18-8",,0,0,0,,,,0,,N,0,A
1671,7d08b9419239,,"2-56 X 3/8 PHIL PAN HD MS, 18-8",,0,0,0,,,,0,,N,0,A
1672,e10ef69af436,,"2-56 X 3/8 PHIL PAN HD MS, 18-8",,0,0,0,,,,0,,,0,A
1673,623d2bca50fa,,"2-56 X 3/8 PHIL PAN HD MS, 18-8     W/DRI-LOC 203",(MS51957-5)           (100/BAG),0,0,0,,,,0,,,0,A
1674,ad25432a7e74,,"2-56 X 3/8 PHIL PAN MS, BRASS",,0,0,0,,,,0,,,0,A
1675,a8abe625bc8e,,"2-56 X 3/8 PHIL PAN HD MS, NYLON",,0,0,0,,,,0,,N,0,A
1676,39c38a9f037e,,"6-32 HEX MS NUT, NYLON",,0,0,0,,,,0,,N,0,A
1677,3ec75a0c985b,,"2-56 X 7/16 SHCS, 18-8",,0,0,0,,,,0,,,0,A
1678,29e40cd31dcc,,"2-56 X 7/16 FHMS, ZINC",,0,0,0,,,,0,,,0,A
1679,f017c7444d01,,"2-56 X 7/16 SLOTTED FLAT HD MS, 18-8",,0,0,0,,,,0,,N,0,A
1680,a24a208f7846,,"2-56 X 7/16 SLOTTED RD HD MS, 18-8",,0,0,0,,,,0,,N,0,A
1681,558b235ea26c,,"2-56 X 7/16 SLOTTED RD HD MS, BRASS",,0,0,0,,,,0,,,0,A
1682,b131cf487203,,"2-56 X 7/16 SLOTTED PAN HD MS, 18-8",,0,0,0,,,,0,,,0,A
1683,ccfb5783ee12,,"2-56 X 7/16 SLOTTED BINDING HD MS, 18-8",,0,0,0,,,,0,,N,0,A
1684,29740f3a73f5,,"2-56 X 7/16 DRILLED FILLISTER HD MS, 18-8",,0,0,0,,,,0,,N,0,A
1685,896b96a37ddd,,"2-56 X 7/16 PHIL FLAT HD MS, 18-8",,0,0,0,,,,0,,,0,A
1686,beb76389deac,,"2-56 X 7/16 PHIL FLAT HD MS, 18-8",,0,0,0,,,,0,,,0,A
1687,86c7ee869e74,,"2-56 X 7/16 PHIL FHMS, 18-8         W/DRI-LOC 203",(MS51959-6)           (100/BAG),0,0,0,,,,0,,,0,A
1688,2cba21fc05dd,,"2-56 X 7/16 PHIL FLAT HD MS,        100 DEGREE, 18",-8,0,0,0,,,,0,,,0,A
1689,3a5d6a80e738,,"2-56 X 7/16 PHIL    RHMS, 18-8",,0,0,0,,,,0,,,0,A
1690,da7fd748ab82,,"2-56 X 7/16 PHIL PAN HD MS, ZINC",,0,0,0,,,,0,,N,0,A
1691,ec7bdfab4122,,"2-56 X 7/16 PHIL PAN HD MS, NICKEL",,0,0,0,,,,0,,,0,A
1692,8d9a3b984e89,,"2-56 X 7/16 PHIL PAN HD MS, 18-8",,0,0,0,,,,0,,N,0,A
1693,00ae086fd8fb,,"2-56 X 7/16 PHIL PAN HD MS, 18-8",,0,0,0,,,,0,,N,0,A
1694,bdf1fb344266,,"2-56 X 7/16 PHIL PAN HD MS, BRASS",,0,0,0,,,,0,,,0,A
1695,5207cefa37cc,,2-56 X 1/2 FLAT     SOCKET 18-      8,,0,0,0,,,,0,,,0,A
1696,808f5e4248c4,,2-56 X 1/2 FLAT     SOCKET 18-      8         BLAC,K OXIDE,0,0,0,,,,0,,,0,A
1697,4c437768c318,,"2-56 X 1/2 SHCS, ALLOY",,0.046,0,0,,,,0,,N,0,A
1698,e129844ed312,,"2-56 X 1/2 SHCS, 18-8",,0,0,0,,,,0,,,0,A
1699,89da216399ef,,"2-56 X 1/2 SHCS, 18-8",,0,0,0,,,,0,,,0,A
1700,975cf897fa7b,,"2-56 X 1/2 SHCS, 316SS",,0,0,0,,,,0,,,0,A
1701,645030cd6fcd,,"2-56 X 1/2 SLOTTED RD HD MS, ZINC",,0,0,0,,,,0,,,0,A
1702,a2382e349f03,,"2-56 X 1/2 SLOTTED RD HD MS, 18-8",,0,0,0,,,,0,,,0,A
1703,3fafe16bf007,,"2-56 X 1/2 SLOTTED RD HD MS, BRASS",,0,0,0,,,,0,,,0,A
1704,083db4d735df,,"2-56 X 1/2 SLOTTED PAN HD MS, 18-8",,0,0,0,,,,0,,,0,A
1705,15135cceb4dd,,"2-56 X 1/2 SLOTTED PAN HD MS, BRASS",,0,0,0,,,,0,,,0,A
1706,f3d981b43cca,,"2-56 X 1/2 SLOTTED BINDING HD MS,   18-8",,0,0,0,,,,0,,,0,A
1707,5022fad139c2,,"2-56 X 1/2 SLOTTED FILLISTER HD MS, 18-8",,0,0,0,,,,0,,N,0,A
1708,034642f33175,,"2-56 X 1/2 PHIL     FHMS, ZINC",,0,0,0,,,,0,,,0,A
1709,97f2a30d6a1e,,"2-56 X 1/2 PHIL FLAT HD MS, 18-8",,0,0,0,,,,0,,,0,A
1710,d9ab0e5f54b2,,"2-56 X 1/2 PHIL FLAT HD MS, 18-8",(MS51959-7),0.04,300,0,Y,13702,A,4,,N,0,A
1711,cd19de238167,,"2-56 X 1/2 PHIL RD HD MS, 18-8      (100/BAG)",,0,0,0,,,,0,,,0,A
1712,a405bd3b146b,,"2-56 X 1/2 PHIL PAN HD MS, ZINC",,0,0,0,,,,0,,N,0,A
1713,be2db9c06a17,,"2-56 X 1/2 PHIL PAN HD MS, 18-8",,0,0,0,,,,0,,,0,A
1714,db731081647d,,"2-56 X 1/2 PHIL PAN HD MS, 18-8     W/DRI-LOC 203",(MS51957-7)           (1000/BAG),0,0,0,,,,0,,,0,A
1715,735b641096b4,,"2-56 X 1/2 PHIL PAN HD MS, BRASS",,0,0,0,,,,0,,,0,A
1716,a3bea9c699cb,,"2-56 X 1/2 PHIL PAN HD MS, NYLON",,0,0,0,,,,0,,,0,A
1717,a30f8f06e530,,4-40 X 1/2 PHIL     FILLISTER       BLK       PHOS,PHATE,0,0,0,,,,0,,Y,0.01141,A
1718,8c6e0e7fbd61,,"2-56 X 1/2 SOCKET SET SCREW CUP PT, 18-8",,0,0,0,,,,0,,,0,A
1719,ad813fa99d89,,"2-56 X 1/2 SOCKET SET SCREW CUP PT, BRASS",,0,0,0,,,,0,,N,0,A
1720,00a028b2c24b,,"2-56 X 9/16 SHCS, 18-8",,0,0,0,,,,0,,,0,A
1721,a8adde016d3d,,"2-56 X 9/16 SHCS, HEAT RESISTING    STEEL",,0,0,0,,,,0,,,0,A
1722,c12657259f6a,,"2-56 X 9/16 SLOTTED BINDING HD MS,  18-8",,0,0,0,,,,0,,,0,A
1723,a1dfb3a75880,,"2-56 X 9/16 DRILLED FILLISTER HD MS, 18-8",(MEETS THE REQUIREMENTS OF MS35275),0,0,0,,,,0,,N,0,A
1724,495763e74aaa,,"2-56 X 9/16 PHIL PAN HD MS, 18-8",,0,0,0,,,,0,,N,0,A
1725,bb8b3b4c43a7,,"2-56 X 9/16 PHIL PAN HD MS, 18-8    W/DRI-LOC 203",(MS51957-141)         (1000/BAG),0,0,0,,,,0,,,0,A
1726,2d4d51505a61,,"2-56 X 5/8 SHCS, 18-8",,0,0,0,,,,0,,N,0,A
1727,597dab5b7705,,"2-56 X 5/8 SHCS, 18-8",,0,0,0,,,,0,,,0,A
1728,74280ff15e6f,,"2-56 X 5/8 SHCS, HEAT RESISTING     STEEL",,0,0,0,,,,0,,,0,A
1729,42b44c72d1fc,,"2-56 X 5/8 SLOTTED FLAT HD MS, 18-8",,0,0,0,,,,0,,N,0,A
1730,22ec93f06a3c,,"2-56 X 5/8 RHMS, ZINC",,0,0,0,,,,0,,,0,A
1731,ac4c3df16107,,"2-56 X 5/8 SLOTTED RD HD MS, 18-8",,0,0,0,,,,0,,N,0,A
1732,545efc4d99df,,"2-56 X 5/8 SLOTTED PAN HD MS, 18-8",,0,0,0,,,,0,,,0,A
1733,498ddb565386,,"2-56 X 5/8 PAN HD MS, 18-8 W/BLACK  OXIDE (MS35233",-8),0,0,0,,,,0,,,0,A
1734,f464106b0980,,"2-56 X 5/8 FILLISTER HD MS, 18-8",,0,0,0,,,,0,,,0,A
1735,5396e0876f26,,2-56 X 5/8 PHIL FLAT MS ZINC,,0,0,0,,,,0,,,0,A
1736,a95f87c8cd00,,"2-56 X 5/8 PHIL FLAT HD MS, 18-8",,0,0,0,,,,0,,,0,A
1737,5aaf2da1ba2e,,"2-56 X 5/8 PHIL RHMS, 18-8",,0,0,0,,,,0,,,0,A
1738,acc15f2827da,,2-56 X 5/8 PHIL PAN MS NICKEL,,0,0,0,,,,0,,,0,A
1739,36178826a58b,,"2-56 X 5/8 PHIL PAN HD MS, 18-8",,0,0,0,,,,0,,N,0,A
1740,8b26dd002871,,"2-56 X 5/8 PHIL PAN HD MS, 18-8     (P/N 43415090)",,0,0,0,,,,0,,,0,A
1741,ca0a9a3fd314,,"2-56 X 11/16 SHCS, 18-8",,0,0,0,,,,0,,,0,A
1742,d5e85a1b2365,,"2-56 X 11/16 SLOTTED BINDING HD MS, 18-8",,0.02656,9785,0,Y,1010,J,1,,N,0,A
1743,78262df214c5,,"2-56 X 11/16 BINDING HD MS, 18-8 W/NYLOK PELLET",,0,0,0,,,,0,,N,0,A
1744,84c8d2b84fff,,"2-56 X 11/16 BINDING HD MS, 18-8    BLACK OXIDE W/",NYLOK PELLET,0,0,0,,,,0,,,0,A
1745,00ac63d909f5,,"2-56 X 11/16 PHIL FLAT HD MS, 18-8",,0,0,0,,,,0,,,0,A
1746,462930f87a30,,2-56 X 3/4 SHCS,,0,0,0,,,,0,,,0,A
1747,8804fb2ca8b9,,"2-56 X 3/4 SHCS, 18-8",,0,0,0,,,,0,,,0,A
1748,af84afc1f311,,"2-56 X 3/4 RHMS, ZINC",,0,0,0,,,,0,,,0,A
1749,30a98b3b2e12,,"2-56 X 3/4 SLOTTED RD HD MS, 18-8",,0,0,0,,,,0,,,0,A
1750,10946d12c1d0,,"2-56 X 3/4 SLOTTED PAN HD MS, 18-8",,0,0,0,,,,0,,N,0,A
1751,a3ed0af0d196,,"2-56 X 3/4 BINDING HD MS, 18-8",,0,0,0,,,,0,,,0,A
1752,9cd942357d6b,,"2-56 X 3/4 PHIL FLAT HD MS, 18-8",,0,0,0,,,,0,,,0,A
1753,4337e6804fc3,,2-56 X 3/4 PHIL FHMS 100 DEG STEEL  C+Y,,0,0,0,,,,0,,Y,0.01386,A
1754,66dfec84a8da,,"2-56 X 3/4 PHIL PAN HD MS, ZINC",,0,0,0,,,,0,,,0,A
1755,70ef02f5a244,,"2-56 X 3/4 PHIL     PAN MS, C+      Y",,0,0,0,,,,0,,,0,A
1756,def2f33956ad,,"2-56 X 3/4 PHIL PAN HD MS, 18-8",,0,0,0,,,,0,,,0,A
1757,3993bb2840ae,,"2-56 X 3/4 PHIL PAN HD MS, 18-8",,0,0,0,,,,0,,,0,A
1758,fa57ff432686,,"2-56 X 7/8 SHCS, 18-8",,0,0,0,,,,0,,,0,A
1759,193cbbcfe19b,,"2-56 X 7/8 SLOTTED PAN HD MS, 18-8",,0,0,0,,,,0,,,0,A
1760,0970eb4fcec8,,"2-56 X 7/8 PHIL FHMS, 18-8",,0,0,0,,,,0,,,0,A
1761,9d6fa1551771,,"2-56 X 7/8 PHIL RD HD MS, 18-8      (100/BAG)",,0,0,0,,,,0,,,0,A
1762,f197c2652a48,,2-56 X 1 SHCS,,0,0,0,,,,0,,,0,A
1763,ab64db033926,,"2-56 X 1 SHCS, 18-8",,0,0,0,,,,0,,,0,A
1764,9c925be5fc34,,"2-56 X 1 SLOTTED RD HD MS, ZINC",,0,0,0,,,,0,,N,0,A
1765,d37ab0a69ece,,"2-56 X 1 RHMS, 18-8",,0,0,0,,,,0,,,0,A
1766,b696b48de4a3,,"2-56 X 1 RHMS, NYLON",,0,0,0,,,,0,,,0,A
1767,a979e6a829c8,,2-56 X 1 SLT PAN MS NYLON,,0,0,0,,,,0,,,0,A
1768,2e9e883d0e08,,"2-56 X 1 PHIL       FHMS, 18-8",,0,0,0,,,,0,,,0,A
1769,2e5aa30c270b,,"2-56 X 1 PHIL PAN HD MS, 18-8",,0,0,0,,,,0,,,0,A
1770,187e4da3fe87,,"2-56 X 1"" STUD T.F.L., 18-8",,0,0,0,,,,0,,N,0,A
1771,abd90b6545b4,,"2-56 X 1 1/8 SHCS, 18-8",,0,0,0,,,,0,,,0,A
1772,e7452aba7e15,,2-56 X 1 1/4 SHCS,,0,0,0,,,,0,,,0,A
1773,8410abc2e22e,,"2-56 X 1 1/4 PHIL   PAN MS, 18      -8",,0,0,0,,,,0,,N,0,A
1774,5439e010f429,,"2-56 X 1 1/2 SHCS, 18-8",,0,0,0,,,,0,,,0,A
1775,c0b86242de39,,"2-56 X 1 1/2"" STUD T.F.L., 18-8",,0,0,0,,,,0,,,0,A
1776,dcec1827b8c0,,RECOIL #04082                       1/2-20 X .50 F,REE RUN INSERT,0,0,0,,,,0,,,0,A
1777,78a9495e24a3,,"2-56 HEX NUT, BRASS W/NICKEL        .125 A/F, .062", THICK,0,0,0,,,,0,,,0,A
1778,5796bef3a5d1,,SLOTTED STUD TO PRINT,,0,0,0,,,,0,,,0,A
1779,f58400b9296d,,2-56 X 3/32 SOCKET SET SCREW CUP PT,,0,0,0,,,,0,,,0,A
1780,f048d01e6a89,,2-56 X 3/32 SOCKET SET SCREW CONE   PT,,0,0,0,,,,0,,,0,A
1781,56573d780b8e,,2-56 X 3/32 SOCKET SET SCREW CONE P 18-8,,0,0,0,,,,0,,,0,A
1782,719d8833a235,,"2-56 X 3' THREADED ROD, 18-8",,0,0,0,,,,0,,,0,A
1783,87ecd931329a,,"2-56 X .075 BINDING HD MS, 18-8",,0,0,0,,,,0,,,0,A
1784,abf0facf2cfc,,2-56 x 5/32 SLT PAN TYPE F          STEEL PLAIN,,0,0,0,,,,0,,,0,A
1785,249ecfd37f23,,"2-56 X 3/32 SOCKET SET SCREW CUP PT, 18-8",,0,0,0,,,,0,,N,0,A
1786,d26cb1c0e67e,,"2-56 X 5/32 PAN HD  MS, 18-8",,0,0,0,,,,0,,N,0,A
1787,35ea46ba2f86,,"2-56 X 5/32 SLOTTED BINDING HD MS, BRASS",W/NICKEL,0.03067,0,0,Y,1010,C,1,,N,0,A
1788,8e739fafeb5f,,"2-56 X 5/32 PHIL FHMS 100 DEGREE,   18-8",,0,0,0,,,,0,,,0,A
1789,a18d2816ff3c,,"2-56 X 5/32 SOCKET SET SCREW CUP PT, 18-8",,0,0,0,,,,0,,N,0,A
1790,0e153100d7c1,,"2-56 HEX NUT, BRASS                 5/32 A/F, .050", THICK,0,0,0,,,,0,,,0,A
1791,b12d3668a052,,"2-56 HEX NUT, BRASS W/NICKEL PLATE  5/32 A/F, .050", THICK,0,0,0,,,,0,,,0,A
1792,35445ef4ffaa,,FULL LENGTH TAPER GROOVE PIN TO B/P,,0,0,0,,,,0,,,0,A
1793,2ce4c15476bc,,"2-64 X 3/16 SOCKET SET SCREW OVAL PT, BRASS",,0,0,0,,,,0,,N,0,A
1794,c9db32566051,,"2-64 X 1/4 SLOTTED FILLISTER HD MS, 18-8",,0,0,0,,,,0,,,0,A
1795,f32955461cc2,,2-64 X 1/4 SOCKET SET SCREW CONE PT,,0,0,0,,,,0,,,0,A
1796,f7c0c53cb669,,"2-64 X 5/16 SLOTTED FHMS, BRASS     W/BLACK CHEMIC",AL FINSH,0,0,0,,,,0,,,0,A
1797,98292dbd667a,,"2-64 X 1/2 SLOTTED FLAT HD MS, 18-8 *LENGTH TOLERA",NCE +/-.016,0,0,0,,,,0,,,0,A
1798,f2fef6f16dfa,,2-64 X 1/2 PHIL     PAN M.S. 1      8-8,,0,0,0,,,,0,,,0,A
1799,fe12a346d368,,RECOIL P/N 05032                    M3 X .5 X 3MM,FREE RUN,0,0,0,,,,0,,,0,A
1800,a8a95ae11c20,,"3-48 HEX MS NUT, ZINC",,0,0,0,,,,0,,,0,A
1801,2e1cef6e6bd2,,"3-48 HEX MS NUT, 18-8",,0,0,0,,,,0,,,0,A
1802,69722062a9e2,,"3-48 X 1/8 SOCKET SET SCREW CUP PT, ALLOY",,0.054,0,0,,,,0,,N,0,A
1803,304a2c6fcc1b,,"3-48 X 3/16 SLOTTED PAN HD MS, ZINC",,0,0,0,,,,0,,N,0,A
1804,92af69a99ccb,,"3-48 X 3/16 DRILLED FILLISTER HD MS, 18-8",,0.35,0,0,Y,17420,LR,1,,N,0,A
1805,556e8afa1b27,,"3-48 X 3/16 SOCKET SET SCREW CONE   PT, 18-8",,0,0,0,,,,0,,,0,A
1806,b5031f246097,,"3-48 X 1/4 SHCS, HEAT RESISTANT     STEEL PASSIVAT",ED,0,0,0,,,,0,,,0,A
1807,c6b31f981f6b,,"3-48 X 1/4 SLOTTED RD HD MS, ZINC",,0,0,0,,,,0,,,0,A
1808,af968b46930c,,"3-48 X 1/4 SLOTTED RD HD MS, 18-8",,0,0,0,,,,0,,,0,A
1809,72263361f3e4,,"3-48 X 1/4 SLOTTED PAN HD MS, 18-8",,0,0,0,,,,0,,,0,A
1810,9f614cf4cb51,,"3-48 X 1/4 SLOTTED FILLISTER HD MS, 18-8",,0,0,0,,,,0,,,0,A
1811,2b8a01d0a67e,,3-48 X 1/4 SLOTTED  TRUSS HEAD  MS,CHROME PLATED,0,0,0,,,,0,,N,0,A
1812,b7a5d7449500,,"3-48 X 3/8 FLAT SOCKET, 18-8",,0,0,0,,,,0,,,0,A
1813,459fc4428dbe,,3-48 X 3/8 SHCS,,0,0,0,,,,0,,,0,A
1814,204c2c453176,,3-48 X 3/8 SHCS W/ZINC,,0,0,0,,,,0,,,0,A
1815,4a497b53c7b2,,"3-48 X 3/8 SHCS, 18-8",,0,0,0,,,,0,,N,0,A
1816,b049de5d5ee9,,3-48 X 3/8 PHIL PAN MS ZINC,,0,0,0,,,,0,,,0,A
1817,b90c8c316b13,,3-48 X 1/2 SHCS,,0,0,0,,,,0,,,0,A
1818,0781c6ba1591,,"3-48 X 1/2 SHCS, ALLOY W/ZINC",,0,0,0,,,,0,,,0,A
1819,55c4fe330d0d,,"3-48 X 1/2 SHCS,18-8",,0,0,0,,,,0,,N,0,A
1820,80b236b92853,,"3-48 X 1/2 SLOTTED RD HD MS, ZINC",,0,0,0,,,,0,,,0,A
1821,019397ed795d,,3-48 X 1/2 PHIL PAN MS ZINC,,0,0,0,,,,0,,,0,A
1822,763689cac6e8,,"3-48 X 9/16 FLAT SOCKET, 18-8",,0,0,0,,,,0,,,0,A
1823,f3508dc32ec6,,"3-48 X 5/8 SHCS, 18-8",,0,0,0,,,,0,,,0,A
1824,1bc08a790a34,,"3-48 X 5/8 DRILLED FILLISTER HD MS, 18-8",,0,0,0,,,,0,,,0,A
1825,0332aebb5f9f,,"3-48 X 3/4 SHCS, ALLOY W/ZINC",,0,0,0,,,,0,,,0,A
1826,0857ca037322,,"3-48 X 3/4 SLOTTED RD HD MS, BRASS",,0,0,0,,,,0,,,0,A
1827,cdb27e560b77,,"3-48 X 3/4 RHMS, BRASS W/NICKEL",,0,0,0,,,,0,,,0,A
1828,1d535ecbadbd,,"3-48 X 3/4 RHMS, TITANIUM TO B/P",,0,0,0,,,,0,,,0,A
1829,fb2b1d849857,,"3-48 X 3/4          PHIL PAN H      D,ZINC",,0,0,0,,,,0,,,0,A
1830,7e54a35232c8,,"3-48 X 7/8 FILLISTER HD MS, 18-8",,0,0,0,,,,0,,,0,A
1831,988e65cb5d74,,"#0 F/W, 18-8                        (.062 ID X .15",4 OD X .0155 THICK),0,0,0,,,,0,,,0,A
1832,55a8be0d5e4e,,".063 ID X .156 OD X .015 THICK F/W, MYLAR",,0,0,0,,,,0,,,0,A
1833,78bceb5ad7d2,,".066/.069 DIA. X .209/.229 LENGTH SPRING PIN,",302SS TO PRINT,0,0,0,,,,0,,N,0,A
1834,fdfff0934daf,,".067 +OR-.003 ID X .125 OD X .015   THICK F/W, BRA",SS,0,0,0,,,,0,,,0,A
1835,98a8c08f10da,,"3-48 X 7/32 PHIL PAN HD MS SEMS W/EXT L/W, STEEL",PLAIN,0,0,0,,,,0,,N,0,A
1836,fa7fe65f3375,,".068 ID X .110 OD X .015 THICK F/W, 316SS PASSIVAT",ED TO QQ-P-35         (500/BAG),0,0,0,,,,0,,,0,A
1837,5fa9e059df91,,"3-48 X 3/32 SOCKET  SET SCREW       CUP PT,   18-8",,0,0,0,,,,0,,N,0,A
1838,dc4241b404a8,,"3-48 X 7/64 SOCKET SET SCREW FLAT PT, 18-8",,0,0,0,,,,0,,N,0,A
1839,11f318498d6f,,"3-56 HEX MS NUT, ZINC",,0,0,0,,,,0,,,0,A
1840,bd6ed105dd9b,,"3-56 X 1/8 BUTTON SOCKET, ALLOY",,0,0,0,,,,0,,,0,A
1841,3b87e6ff6869,,3-56 X 1/8 SET      SCREW CUP       PT 18-8,,0,0,0,,,,0,,,0,A
1842,0ee90e683d2d,,3-56 x 3/16 SHCS ALLOY,,0,0,0,,,,0,,,0,A
1843,b7f5fada37f0,,"3-56 X 3/16 SOCKET SET SCREW CUP    PT, 18-8",,0,0,0,,,,0,,,0,A
1844,b26ffa9948a8,,"3-56 X 1/4 SHCS, 18-8",,0,0,0,,,,0,,,0,A
1845,5c825b51c87d,,"3-56 X 1/4 SHCS, 18-8 PASSIVATED TO ASTM A380-78",,0,0,0,,,,0,,,0,A
1846,925ebad574f9,,3-56 X 5/16 PAN HEADM S 18-8 S       S,,0,0,0,,,,0,,N,0,A
1847,b1f7a67ac4f6,,"3-56 X 5/16 SLOTTED BINDING HD MS,  18-8 W/BLACK C",HEMICAL FINISH,0,0,0,,,,0,,,0,A
1848,416c3f80a62c,,"3-56 X 3/8 PAN HD MS, 18-8",,0,0,0,,,,0,,,0,A
1849,9aa5f97535d5,,*CHECK NEW B/P,,0,0,0,,,,0,,,0,A
1850,6fc75e4fcbb3,,.070 X .070  70 BUNA O0RING,,0,0,0,,,,0,,,0,A
1851,e24948c2a7ef,,3-56 X 1/2          PAN M.S. 1      8-8,,0,0,0,,,,0,,N,0,A
1852,5518d7f615ec,,3-56 X 5/8 BUTTON SOCKET,,0,0,0,,,,0,,,0,A
1853,a014d305d7b2,,"3-56 X 3/32 SOCKET SET SCREW        CONE PT, 18-8",,0,0,0,,,,0,,Y,0.0451,A
1854,2abd042a68b7,,"3-56 X 3/32 SOCKET SET SCREW CUP    PT, 18-8",,0,0,0,,,,0,,,0,A
1855,a72d998b77ba,,"3-56 X 7/64 BUTTON SOCKET, ALLOY    (DWG.#200065)",,0,0,0,,,,0,,,0,A
1856,c2a56569f8ed,,"4-40 SMALL PATTERN HEX NUT, ZINC","3/16"" A/F",0.0022,4000,0,,,,0,,N,0,A
1857,1f6ede5dbb76,,4-40 S/P MS NUT NICKEL PLATED,,0,0,0,,,,0,,,0,A
1858,32e4e8f493cc,,4-40 SMALL PATTERN  HEX MS NUT                C &,Y,0,0,0,,,,0,,,0,A
1859,a0c4cf2faae6,,"4-40 SMALL PATTERN HEX NUT, BRASS",,0,0,0,,,,0,,N,0,A
1860,5b212736abef,,"4-40 SMALL PATTERN HEX NUT, BRASS   W/NICKEL 3/16","A/F, 1/16 THICK",0,0,0,,,,0,,,0,A
1861,4a72f95c47cf,,"4-40 SMALL PATTERN HEX NUT, BRASS W/BLACK OXIDE","3/16"" A/F, 1/16"" THICK",0.0195,0,0,,,,0,,N,0,A
1862,c7db13a2c27c,,"4-40 HEX MS NUT, C+Y",,0,0,0,,,,0,,N,0,A
1863,6623a06eb7c6,,"4-40 HEX MS NUT, 18-8",(MS35649-244),0.2,0,0,Y,13713,-,4,,N,0,A
1864,0558e31237bc,,"4-40 HEX MS NUT, BRASS",,0.02,480,0,,,,0,,N,0,A
1865,0c1e07ba8dd0,,"4-40 HEX MS NUT, BRASS W/NICKEL",,0,0,0,,,,0,,N,0,A
1866,0f066fff62af,,"4-40 HEX MS NUT, NYLON","(1/4"" A/F, .100 THICK)",0,0,0,,,,0,,N,0,A
1867,0ab8477d6569,,"4-40 HEX MS NUT, TEFLON",,0,0,0,,,,0,,,0,A
1868,89185f9a3525,,4-40 KEPS NUT       CAD + CLEA      R,,0,0,0,,,,0,,,0,A
1869,09b5ff52941c,,"4-40 HEX KEPS NUT, 18-8",,0.01292,6000,0,,,,0,,N,0,A
1870,57df4230887c,,"4-40 ACORN NUT, 18-8",,0,0,0,,,,0,,,0,A
1871,2295b12569d3,,"4-40 ACORN NUT, ZINC",,0,0,0,,,,0,,,0,A
1872,f6854523dde8,,STOCK DRIVE P/N A9M41-B8398899,,0,0,0,,,,0,,,0,A
1873,fc034a31e662,,"4-40 HEX NUT, BRASS W/NICKEL PLATE  3/16 A/F 1/16",THICK,0,0,0,,,,0,,,0,A
1874,a8a8fd1f583a,,4-40 X 1/8 SHCS,,0,0,0,,,,0,,,0,A
1875,052d0c3d7bbb,,"4-40 X 1/8 SHCS, ALLOY W/ZINC",,0,0,0,,,,0,,N,0,A
1876,3fb3e22eb102,,"4-40 X 1/8 SLOTTED FLAT HD MS, 18-8",,0,0,0,,,,0,,,0,A
1877,b45dfb619846,,"4-40 X 1/8 SLOTTED RD HD MS, ZINC",,0,0,0,,,,0,,,0,A
1878,14228a31ecf0,,"4-40 X 1/8 SLOTTED RD HD MS, 18-8",,0,0,0,,,,0,,N,0,A
1879,8bf55ae20e1c,,"4-40 X 1/8 SLOTTED PAN HD MS, 18-8",,0,0,0,,,,0,,,0,A
1880,b81219393102,,"4-40 X 1/8 SLOTTED FILLISTER HD MS, BRASS W/NICKEL",PLATING,0,0,0,,,,0,,N,0,A
1881,f74724f6c485,,"4-40 X 1/8 PHIL FHMS 100 DEGREE,    18-8",,0,0,0,,,,0,,,0,A
1882,6c41c13cf113,,"4-40 X 1/8 PHIL PAN HD MS, ZINC",,0,0,0,,,,0,,,0,A
1883,a5a285e8465d,,"4-40 X 1/8 PHIL PAN HD MS, 18-8",,0,0,0,,,,0,,,0,A
1884,740e793979a1,,"4-40 X 1/8 PHIL TRUSS HD MS, 18-8",,0,0,0,,,,0,,,0,A
1885,26dfd4e9076d,,4-40 X 1/8 SOCKET SET SCREW W/NYLON TIP,,0,0,0,,,,0,,N,0,A
1886,db049bdee98b,,4-40 X 1/8 NYLON TIP SET SCREW 18-8,,0,0,0,,,,0,,,0,A
1887,a12938df395d,,"4-40 X 1/8 SET SCREW 6-SPLINE       CUP PT, 18-8",,0,0,0,,,,0,,,0,A
